basePrice,demand,occupancy,weekend,season,leadDays,rating,finalPrice
2283,47,89,1,0,48,4.5,3334.0
2449,50,19,0,1,48,3.3,3214.0
5439,16,42,0,2,38,3.9,7412.0
1544,87,76,0,2,18,3.4,2393.0
3310,62,78,0,1,22,3.4,4724.0
3581,72,21,1,1,22,3.2,5056.0
4998,98,66,1,2,60,3.9,8473.0
2329,41,53,1,2,59,3.2,3562.0
3409,47,22,0,0,35,4.8,3923.0
4081,31,33,0,1,31,3.9,5007.0
2191,25,53,1,2,40,4.7,3278.0
5519,61,66,1,2,27,5.0,8904.0
2431,38,25,0,2,36,4.4,3499.0
4906,25,30,1,2,55,4.8,7300.0
1647,85,85,1,0,4,3.3,2533.0
2532,26,60,1,1,49,4.7,3538.0
2811,73,30,0,2,54,3.5,4194.0
1887,100,69,1,1,5,3.9,3393.0
4621,98,60,0,1,25,4.3,6884.0
3373,22,30,1,2,31,4.8,4933.0
5088,81,15,0,2,14,4.8,7405.0
2415,65,82,1,2,30,3.2,3932.0
3378,14,74,1,0,47,3.7,4178.0
5248,21,85,1,2,57,4.6,8136.0
1777,50,67,0,1,12,4.4,2583.0
3477,12,87,1,1,27,3.1,4844.0
3359,42,15,1,0,45,3.9,4137.0
4536,95,74,0,2,24,4.7,7471.0
4871,59,95,0,2,55,4.5,7703.0
3682,65,43,1,0,30,3.8,4935.0
2670,18,65,1,0,18,4.5,3426.0
1989,91,84,1,2,14,4.1,3404.0
4025,59,12,1,2,56,4.8,6172.0
2682,38,51,1,1,19,4.2,3792.0
5979,48,71,0,2,22,3.8,8930.0
5758,100,15,1,2,26,4.7,9400.0
3988,54,15,0,1,7,3.1,5729.0
3376,26,72,0,1,28,4.8,4636.0
3962,65,29,1,1,38,4.4,5805.0
3130,55,30,0,1,5,4.9,4632.0
1787,76,11,1,0,36,3.5,2356.0
5782,78,99,0,1,18,4.4,8749.0
3407,23,99,0,0,57,4.6,4424.0
2661,76,65,1,1,14,4.4,4144.0
1629,32,19,1,1,48,3.4,2205.0
3863,70,96,0,1,23,3.6,5657.0
1643,32,79,1,2,55,4.1,2501.0
1515,36,32,1,0,52,3.9,2002.0
1744,63,39,0,1,14,4.5,2390.0
2426,19,87,0,2,32,3.8,3473.0
4678,98,46,0,0,5,4.7,6955.0
3676,86,64,1,0,22,3.9,5266.0
2386,25,58,1,2,28,3.1,3713.0
1840,50,43,1,0,43,3.0,2321.0
3551,64,53,0,2,12,4.3,5401.0
4898,70,31,1,1,18,4.1,7233.0
5450,95,40,0,2,36,4.1,8540.0
1805,90,16,0,0,31,4.6,2341.0
2407,96,30,0,0,13,3.8,3054.0
4154,58,25,0,1,20,5.0,5557.0
5292,82,29,0,2,60,4.9,8093.0
5542,61,52,0,1,45,3.0,7479.0
2871,11,53,0,2,36,4.8,4135.0
1820,59,56,1,2,55,4.4,2904.0
5559,95,28,0,2,55,4.0,8500.0
2631,52,57,1,1,7,4.2,4452.0
4078,86,88,1,1,23,4.7,6704.0
5542,17,78,1,0,34,4.9,7196.0
4867,68,20,1,1,53,4.1,6997.0
2317,74,88,1,2,58,3.4,3974.0
1511,90,38,0,2,50,4.3,2252.0
1694,21,54,1,2,32,3.2,2469.0
4037,13,77,1,1,21,4.3,5569.0
4342,86,45,1,0,60,4.6,6173.0
3729,50,57,0,1,6,3.7,5344.0
4509,16,96,1,0,16,3.1,5803.0
3577,96,24,1,1,35,4.4,5274.0
5367,97,53,1,2,54,3.7,9028.0
1943,78,76,1,0,47,3.5,2744.0
1797,78,83,0,1,53,4.4,2710.0
2344,90,49,1,2,20,4.9,3756.0
2515,39,95,0,0,42,4.5,3179.0
2884,82,23,0,0,41,4.0,3672.0
2897,15,72,1,2,11,4.2,4293.0
2053,98,90,1,2,32,3.3,3680.0
3850,28,94,0,1,14,4.6,5329.0
2769,89,60,1,1,24,4.2,4243.0
2760,94,88,1,2,44,4.9,4804.0
1684,75,67,1,1,39,5.0,2651.0
3910,19,24,0,2,43,3.7,5392.0
5931,25,74,0,2,31,5.0,8993.0
3709,46,97,1,1,17,4.9,5602.0
5172,88,64,1,1,25,4.3,8190.0
3381,86,85,0,0,9,3.7,4807.0
5796,86,19,0,0,22,4.5,7181.0
2021,41,51,0,1,55,3.5,2579.0
3387,56,20,0,1,45,4.3,4441.0
4052,81,25,0,1,48,3.0,5444.0
5309,52,82,0,0,35,4.3,6745.0
5655,91,87,0,1,37,4.9,8778.0
5916,45,28,1,0,55,3.5,7444.0
4979,35,40,0,0,17,4.6,5957.0
2909,19,82,0,0,28,3.6,3534.0
3194,40,62,1,0,1,4.4,4713.0
2026,38,99,1,2,53,4.4,3321.0
4160,14,17,1,1,9,3.4,5400.0
3672,86,33,0,1,55,4.2,5012.0
1779,10,17,0,2,49,4.7,2223.0
4464,96,92,1,1,13,3.8,7404.0
5477,12,57,1,0,47,4.4,6812.0
4169,76,39,1,2,32,4.3,6623.0
4393,80,67,0,0,28,3.5,5868.0
3251,44,95,1,2,53,4.8,5448.0
5481,24,64,0,0,31,4.1,6299.0
3861,76,82,0,1,8,3.7,5711.0
5927,39,71,0,1,8,3.3,7861.0
5631,91,57,0,1,60,3.9,8237.0
3208,84,13,1,2,34,4.5,5072.0
4186,52,46,1,1,23,4.2,6098.0
4395,69,17,1,2,10,4.5,6829.0
4276,49,10,0,0,37,4.6,4803.0
2619,74,79,1,1,48,3.9,3913.0
4488,38,56,0,0,25,4.0,5260.0
5759,83,84,0,1,51,5.0,8616.0
5743,28,14,0,0,33,4.9,6450.0
1694,12,59,1,2,45,3.8,2600.0
2162,45,33,0,1,4,4.4,3068.0
1979,52,56,0,2,7,3.5,3066.0
5718,24,27,1,2,33,3.3,8188.0
2923,50,93,1,0,2,4.5,4329.0
4208,99,37,1,1,48,3.9,6517.0
4675,89,86,0,2,46,3.4,7541.0
5314,45,14,0,0,32,4.5,6108.0
3514,93,39,1,0,5,4.8,5412.0
5289,86,10,0,0,57,4.9,6562.0
3943,42,95,0,1,46,4.2,5414.0
2411,14,91,1,1,17,4.0,3539.0
4713,87,55,1,0,12,3.3,6496.0
3864,100,78,1,1,52,4.6,6249.0
5129,96,40,1,0,12,4.9,7278.0
4972,23,79,1,1,35,4.8,7295.0
2180,77,100,1,1,21,4.5,3473.0
2109,92,65,1,0,21,3.0,3112.0
3656,56,98,1,0,58,3.8,5272.0
5366,63,37,0,1,2,3.8,7802.0
1871,13,25,0,0,53,4.8,2043.0
2115,92,63,0,0,57,3.1,2640.0
3753,18,62,0,0,21,4.1,4418.0
5638,62,21,0,0,15,3.3,6556.0
2364,86,29,0,1,11,4.3,3193.0
2768,87,91,0,2,10,4.6,4538.0
2284,69,43,0,1,18,4.3,3108.0
5678,55,62,0,0,23,4.6,7248.0
3737,63,73,0,0,31,4.2,5061.0
5554,83,32,0,1,54,3.4,7750.0
2435,46,36,1,0,55,3.8,2990.0
5480,32,26,0,1,56,4.9,7110.0
3838,36,57,1,2,26,3.6,5873.0
1825,79,30,0,0,53,3.1,1990.0
3034,99,59,1,2,2,3.8,5516.0
4980,75,49,0,2,39,3.7,7379.0
5361,70,12,1,0,7,3.9,7577.0
3485,86,26,0,0,24,4.1,4598.0
4278,60,70,1,1,39,5.0,6414.0
2770,59,59,0,1,32,4.5,3725.0
2140,28,99,1,0,26,3.1,2859.0
5578,10,96,0,1,23,4.4,7404.0
2867,49,15,1,2,14,4.6,4282.0
5542,41,37,1,2,29,4.8,8498.0
4075,31,81,1,0,25,3.8,5270.0
5103,75,64,1,1,56,3.6,7782.0
3081,49,67,1,0,31,4.7,4142.0
3486,47,54,1,2,2,4.6,6053.0
3740,57,81,1,0,2,4.1,5642.0
5466,64,28,1,0,23,3.2,6985.0
3605,84,38,0,0,58,4.3,4552.0
1628,90,32,0,0,47,3.1,2012.0
5496,64,41,0,2,11,3.2,7864.0
2351,60,19,1,0,29,3.7,3051.0
5603,69,100,1,0,42,3.7,8128.0
3576,17,58,0,1,35,3.9,4626.0
4494,95,74,0,0,49,3.7,6176.0
5244,77,38,1,1,9,3.1,7833.0
4256,84,68,1,0,32,3.3,6033.0
3144,81,54,0,1,30,3.2,4383.0
5871,18,76,1,0,15,3.9,7630.0
4644,99,60,0,1,14,3.4,6607.0
1742,11,20,1,0,51,3.6,1960.0
5585,89,95,0,0,17,3.9,7838.0
1670,79,91,0,1,22,3.5,2547.0
2152,94,15,1,0,52,3.5,2993.0
5012,99,76,0,0,30,4.7,7189.0
2999,68,71,1,0,17,4.1,4198.0
3599,28,14,1,0,16,4.7,4283.0
3658,37,18,1,2,52,4.0,5359.0
3472,81,37,1,0,8,4.8,4805.0
5425,23,92,1,2,59,3.5,8317.0
3758,33,100,0,2,39,4.2,5738.0
5539,53,86,1,0,31,4.0,7660.0
3535,65,47,1,1,12,4.8,5250.0
4771,99,52,0,1,33,3.8,6944.0
2357,60,30,1,0,58,4.7,3331.0
5323,41,100,0,2,12,4.1,8287.0
2549,59,71,1,1,25,4.4,3925.0
5490,50,55,0,0,38,4.8,6960.0
1798,75,79,1,0,48,5.0,2600.0
2423,34,47,1,2,18,4.5,3574.0
5732,70,58,1,1,19,3.6,8359.0
5806,75,84,1,0,55,3.6,8418.0
4299,51,90,1,1,3,3.6,7117.0
5562,74,48,0,0,35,3.2,6910.0
5545,45,80,0,0,5,3.1,7561.0
3302,85,39,1,0,35,4.2,4511.0
4213,18,30,0,2,51,4.6,5629.0
4353,45,10,1,2,27,3.1,6240.0
4157,47,98,1,2,37,4.1,6897.0
4846,42,41,1,1,46,3.7,6864.0
2971,51,17,0,2,21,4.8,4206.0
4449,70,78,1,2,16,3.3,7461.0
2441,55,39,0,1,28,4.1,3491.0
3407,95,17,1,1,25,4.9,5181.0
2743,98,28,1,1,33,3.7,4132.0
5923,70,68,0,1,17,4.5,8288.0
2966,27,64,1,2,43,4.8,4659.0
5457,79,39,0,2,30,3.4,8167.0
3466,91,88,1,1,41,5.0,5705.0
1875,89,45,1,2,53,4.6,3095.0
1762,24,64,1,0,4,3.3,2415.0
5862,57,53,0,2,2,3.6,9300.0
4888,81,36,1,0,60,4.2,6799.0
4895,22,86,0,1,9,4.8,6396.0
3444,52,87,1,1,54,3.4,5224.0
3393,69,63,1,2,31,4.5,5433.0
5134,66,57,0,1,25,3.5,7221.0
3152,80,39,1,2,37,4.6,5098.0
5641,26,48,1,2,36,4.4,8551.0
5392,59,22,0,2,55,4.0,7711.0
2099,41,25,0,2,5,4.3,3320.0
3412,31,53,0,0,24,4.8,4274.0
2792,64,80,1,0,24,3.8,4053.0
2100,66,36,0,1,29,4.5,2927.0
1880,22,54,0,0,50,3.3,2116.0
5713,56,44,1,1,45,4.4,8350.0
5137,96,88,0,1,31,4.5,8032.0
3663,71,37,0,2,37,3.9,5397.0
5855,63,16,1,2,58,4.6,9021.0
2598,38,71,0,2,56,4.1,3755.0
1865,31,60,1,2,19,4.9,2987.0
4070,74,55,0,2,23,3.2,6196.0
4919,38,29,0,2,35,3.3,6614.0
3976,57,47,1,0,54,4.7,5397.0
2290,14,70,0,1,50,4.7,2975.0
5069,44,41,1,1,6,3.9,7791.0
2246,83,35,0,2,6,4.9,3670.0
1812,92,67,0,0,56,4.4,2612.0
2420,80,48,1,2,37,5.0,3942.0
2577,55,29,1,0,30,4.1,3545.0
4329,44,91,0,0,1,3.4,6084.0
3881,54,59,0,1,8,3.9,5270.0
5118,22,88,0,1,28,5.0,7062.0
2297,19,61,1,0,25,3.7,2918.0
5943,75,95,1,1,33,4.9,9796.0
1772,79,31,0,0,53,4.6,2296.0
4510,81,62,0,0,60,3.9,5763.0
3273,34,94,0,0,38,4.1,4095.0
4047,53,75,1,1,52,4.2,6162.0
4664,69,52,0,2,14,4.3,7067.0
2446,56,91,1,1,11,3.2,3660.0
4165,49,32,1,2,2,4.9,6905.0
2006,16,86,0,1,53,4.2,2580.0
1743,55,73,1,1,30,4.9,2677.0
2005,32,18,1,2,30,4.3,2858.0
4658,92,16,0,0,4,3.9,6583.0
5090,55,50,0,2,13,4.1,7425.0
3372,95,63,0,0,7,4.7,4948.0
5293,22,74,0,0,38,3.7,6299.0
2692,30,11,0,1,3,4.9,3470.0
5925,10,13,0,1,9,3.9,6653.0
2964,28,87,0,1,14,4.9,4157.0
1890,69,41,1,1,52,4.8,2821.0
5976,42,11,0,1,11,4.5,7288.0
4877,13,73,0,2,37,3.9,6891.0
2172,12,23,0,2,14,4.2,2829.0
4060,100,29,0,2,19,4.7,6183.0
2711,61,98,0,2,8,4.1,4373.0
2429,37,58,0,1,59,4.5,3397.0
3039,79,17,1,2,7,4.6,5394.0
2412,79,72,0,2,59,4.0,3835.0
2143,64,55,1,0,59,4.1,2933.0
2001,66,30,0,1,7,3.4,3089.0
2229,96,96,1,2,56,3.5,3936.0
2783,25,41,1,2,55,4.8,4139.0
3618,33,17,1,2,3,4.7,5720.0
5886,78,25,0,1,3,3.0,8678.0
5336,50,49,0,2,18,4.7,7710.0
2419,86,36,0,0,45,3.1,3163.0
5550,56,27,0,1,33,3.9,7112.0
3839,85,44,0,0,37,3.1,4802.0
2255,78,61,0,1,28,4.9,3311.0
3369,40,24,1,2,36,4.9,5247.0
5972,39,72,1,1,16,4.2,8701.0
2007,27,62,1,1,15,3.8,2708.0
2936,53,100,0,1,29,4.0,4357.0
4075,36,90,0,0,59,4.5,5162.0
4926,35,75,1,1,18,3.4,6913.0
2058,69,40,0,2,49,3.9,3117.0
4602,27,70,0,1,46,4.5,6121.0
5122,98,73,0,1,46,3.8,7664.0
5899,65,43,1,2,19,3.1,9282.0
5557,40,64,1,2,29,4.0,8768.0
5215,68,68,0,0,6,4.5,7453.0
2801,11,12,1,2,45,5.0,3966.0
3655,48,26,1,2,50,3.1,5270.0
2192,70,87,0,2,58,4.1,3452.0
5850,72,87,0,1,47,3.9,8491.0
2978,27,55,1,0,55,3.5,3731.0
1756,26,47,1,2,27,4.3,2596.0
3930,48,44,0,2,7,3.3,6095.0
1941,80,10,0,2,27,3.6,2638.0
3381,63,38,0,1,19,4.6,4478.0
4146,85,13,1,1,17,3.9,5994.0
5320,44,70,1,0,41,5.0,7438.0
3235,20,26,0,0,11,3.8,3606.0
5235,70,37,0,1,5,3.9,7851.0
4145,53,59,0,2,2,3.6,6595.0
1518,77,99,0,2,47,3.5,2354.0
2624,34,17,1,0,56,4.8,3300.0
5485,57,43,0,2,12,4.5,7979.0
4154,41,68,0,1,42,3.7,5754.0
3580,93,27,1,0,42,4.4,4977.0
3047,13,68,0,1,52,4.9,4181.0
2361,47,36,1,1,11,3.1,3433.0
1654,72,25,1,2,10,3.5,2610.0
4994,56,19,1,1,28,3.4,6920.0
2404,10,85,0,1,7,4.7,3439.0
2769,12,31,1,2,14,3.4,4042.0
1904,95,25,0,1,13,3.6,2613.0
2343,71,21,1,2,5,4.1,3784.0
3282,73,84,1,1,51,4.2,5270.0
3064,26,93,1,2,42,4.6,4960.0
2684,87,60,0,2,8,3.8,4156.0
2246,71,10,0,0,50,4.1,2710.0
3225,44,36,1,1,1,4.9,5000.0
4688,22,76,0,1,5,3.6,6908.0
1770,44,21,1,0,11,3.5,2084.0
5456,52,39,1,2,52,4.4,8622.0
1671,11,18,1,2,43,4.5,2491.0
1773,65,62,1,0,48,3.8,2376.0
3806,86,70,0,0,10,3.4,5123.0
2658,60,63,1,2,15,4.6,4377.0
3206,63,46,0,2,39,4.3,5081.0
3271,25,74,1,0,47,4.8,4258.0
1921,27,51,1,1,29,4.7,2501.0
2709,16,58,1,2,25,3.4,3797.0
2390,54,13,1,0,48,4.7,3065.0
4767,45,73,1,1,6,3.4,7675.0
2973,50,88,0,1,11,4.7,4173.0
4743,51,60,0,1,17,4.5,6502.0
5978,16,100,1,1,15,4.1,8669.0
3681,24,81,0,0,16,4.3,4393.0
2949,69,69,0,2,56,3.2,4559.0
4596,49,96,1,1,2,3.1,7349.0
4756,92,88,1,1,36,3.7,7738.0
4656,46,100,1,0,19,4.6,6592.0
3090,75,40,1,1,38,3.9,4672.0
5739,64,81,0,0,50,3.4,7489.0
5481,86,67,0,0,21,4.7,7307.0
2935,89,91,0,2,11,3.5,4807.0
1723,65,13,0,1,41,4.6,2233.0
1719,53,31,1,2,3,3.9,2958.0
5774,66,12,1,0,34,3.9,7472.0
3154,15,88,1,1,18,3.5,4580.0
1764,41,56,1,0,15,4.8,2311.0
2453,83,47,0,0,25,3.2,3040.0
5233,27,42,0,0,54,3.3,5907.0
4274,77,87,1,1,50,4.3,6865.0
4624,82,57,0,0,51,4.7,6061.0
1979,16,74,0,0,15,3.2,2332.0
5014,17,35,1,1,30,4.5,6756.0
2853,73,17,0,2,17,4.5,4314.0
4822,16,59,1,0,18,4.2,5962.0
5378,50,89,0,2,31,4.0,8321.0
2389,49,47,0,2,50,3.6,3395.0
5354,12,19,1,2,43,3.7,7396.0
2424,26,51,1,2,18,4.3,3853.0
3670,75,46,1,2,55,3.1,5887.0
3402,88,35,0,2,35,4.2,5359.0
3895,61,21,1,1,13,3.6,5376.0
1528,31,93,0,1,14,3.9,2270.0
1534,13,58,1,2,59,4.1,2239.0
5089,15,23,0,1,36,4.8,6280.0
4170,47,55,1,1,18,4.2,5942.0
4865,35,44,1,2,5,3.5,7813.0
2088,20,38,0,2,14,3.2,2797.0
4718,99,21,0,0,25,4.3,6251.0
4638,26,91,1,1,44,4.1,6919.0
2403,97,53,0,2,57,4.3,3837.0
5586,40,75,1,1,39,3.9,8137.0
3669,86,11,0,1,12,4.7,5057.0
1839,44,68,0,1,40,4.8,2434.0
5770,25,26,1,0,53,3.1,6863.0
3214,88,19,1,2,53,4.5,5165.0
2056,27,27,0,1,28,3.1,2501.0
4587,71,31,0,2,35,3.9,6799.0
4766,36,92,0,1,54,3.9,6687.0
5067,44,67,0,2,1,4.4,7964.0
3556,54,62,1,2,3,3.7,6021.0
5399,44,10,1,2,43,4.6,7925.0
2516,37,97,0,1,50,3.7,3491.0
3562,18,70,1,0,7,3.7,4989.0
2338,85,98,0,2,9,3.4,3871.0
3137,24,40,0,0,36,4.4,3624.0
5821,30,40,0,2,23,3.2,8095.0
4996,61,75,1,0,24,3.7,6914.0
3313,44,28,0,2,10,3.5,4532.0
4979,60,62,1,0,50,3.5,6740.0
2951,92,85,1,2,55,3.1,5057.0
3813,64,83,0,2,48,3.4,5905.0
3014,96,31,1,0,12,3.9,4177.0
2731,86,32,0,2,19,4.0,4243.0
3145,53,96,0,1,32,3.5,4586.0
4499,74,24,1,2,24,4.3,7197.0
4940,97,35,0,2,22,3.7,7509.0
5556,89,12,1,1,3,3.7,8873.0
1805,34,96,1,1,40,4.6,2881.0
5036,96,29,1,1,27,4.1,7744.0
3223,56,49,0,0,19,4.9,3995.0
3189,89,48,1,1,9,3.7,4833.0
3017,65,81,0,0,59,4.7,3877.0
5417,47,27,0,1,51,4.5,7165.0
1919,20,50,1,0,49,4.8,2330.0
4436,76,79,1,1,13,4.9,6985.0
5362,24,36,0,1,2,3.0,7305.0
5729,10,24,1,2,36,3.2,7966.0
2950,16,46,1,1,29,4.3,4032.0
4596,10,67,1,2,11,3.8,6786.0
4761,58,14,0,1,34,4.6,6078.0
2664,82,82,1,1,4,3.0,4521.0
3369,38,16,0,2,4,4.6,4989.0
3319,35,50,0,2,52,3.3,4715.0
4205,96,93,1,0,1,3.6,6811.0
5015,54,19,1,2,25,4.9,7661.0
2842,80,71,0,0,26,3.1,3907.0
3726,21,35,0,1,11,3.7,4605.0
2579,41,77,1,2,23,3.2,3973.0
5706,29,33,0,2,2,4.7,8729.0
4279,60,87,1,1,19,4.4,6614.0
4028,90,50,0,1,29,4.6,5782.0
2313,45,74,1,1,40,4.1,3421.0
3531,76,26,0,1,55,3.7,4889.0
1822,10,33,1,2,52,3.0,2613.0
4469,36,36,1,1,4,3.6,6672.0
2403,49,16,0,1,57,4.0,2929.0
3041,93,82,1,2,16,4.3,5362.0
5003,23,21,0,0,47,3.5,5461.0
4153,78,94,0,2,37,3.3,6484.0
3976,96,12,0,0,27,3.4,4798.0
4840,88,88,0,1,5,3.7,8063.0
5743,15,94,1,2,15,3.3,8893.0
2641,42,19,0,1,23,3.3,3137.0
2349,64,42,0,2,49,3.1,3535.0
1866,28,55,0,0,3,4.7,2589.0
4397,86,68,1,2,18,3.4,7276.0
2589,38,61,0,1,43,4.6,3395.0
5541,70,15,1,2,26,3.9,8527.0
3538,79,11,1,1,6,4.3,5578.0
4360,88,38,0,2,59,3.2,6572.0
5770,89,49,1,0,44,4.2,8089.0
3354,33,70,0,2,54,3.6,4820.0
1994,32,77,1,2,58,3.2,3046.0
4682,19,77,1,2,17,4.8,7139.0
3284,63,38,0,2,46,4.2,4938.0
5010,50,71,1,0,38,3.5,6655.0
5286,58,69,0,1,42,3.8,7494.0
5630,26,93,1,2,48,3.7,8902.0
2498,65,50,0,2,50,4.4,3702.0
5969,54,96,0,2,27,4.2,9392.0
2951,39,91,0,0,20,3.0,3674.0
3251,53,98,0,1,6,3.4,5199.0
3780,83,74,1,1,51,4.0,6149.0
4434,64,73,0,2,35,3.9,6861.0
5234,28,88,0,2,12,4.0,7734.0
4846,38,72,0,1,48,4.4,6770.0
3373,11,57,0,2,3,4.4,5095.0
5303,45,29,1,2,48,3.7,7891.0
3479,28,46,0,2,4,4.8,5505.0
2198,16,73,1,0,57,3.1,2850.0
2812,35,100,0,0,52,4.2,3569.0
4462,88,95,0,1,45,4.9,6936.0
4438,47,14,0,0,4,4.1,5615.0
3800,12,43,0,0,4,3.9,4767.0
4697,89,48,0,1,39,3.3,6701.0
1626,75,76,0,0,21,4.6,2066.0
2691,80,90,1,1,44,3.7,4276.0
4139,52,71,1,2,2,4.4,7082.0
5889,71,97,0,1,16,3.4,8523.0
5416,80,33,0,1,7,3.1,8012.0
2866,33,12,0,1,19,3.6,3412.0
2519,48,80,1,2,43,3.6,3872.0
5579,77,98,0,2,33,4.7,9036.0
2184,53,76,1,2,9,4.7,3421.0
5129,14,88,1,1,37,4.1,7253.0
4387,64,59,1,1,58,3.0,6493.0
2962,39,38,1,1,17,3.5,4223.0
5586,38,83,1,1,27,4.3,8393.0
3761,35,41,0,1,33,3.2,4799.0
5680,92,96,1,1,49,4.4,9393.0
4341,35,48,1,1,12,3.0,5952.0
3267,46,18,0,0,57,4.4,3767.0
5680,100,23,0,2,45,4.7,8934.0
5060,62,77,1,0,56,3.9,7153.0
3612,39,73,0,2,11,4.7,5423.0
2126,12,29,0,1,13,4.6,2414.0
5659,52,37,0,0,31,4.3,6900.0
4914,16,23,1,1,13,3.9,6455.0
2875,58,53,1,0,38,3.5,3772.0
2681,82,86,0,0,26,4.7,3748.0
1990,50,48,0,1,31,4.3,2660.0
5229,86,37,1,0,22,4.6,7262.0
5034,88,73,1,0,6,4.1,8063.0
4796,63,98,0,2,20,3.3,7426.0
3440,78,41,1,1,21,5.0,5422.0
5908,100,18,1,1,10,3.4,8832.0
3382,36,37,0,0,19,4.8,3976.0
4487,17,26,0,1,35,3.4,5456.0
4659,41,96,1,2,26,3.7,7635.0
2181,93,86,1,2,7,3.9,3997.0
2573,73,64,1,1,37,4.8,3926.0
3887,19,19,0,1,8,4.8,4515.0
3894,22,89,0,2,5,4.6,6174.0
4193,72,15,0,1,44,3.8,5601.0
2870,44,57,0,0,36,3.0,3445.0
5840,70,84,1,1,51,4.4,9108.0
3656,63,76,0,0,28,3.8,4786.0
4080,17,50,0,2,50,4.5,5618.0
5891,38,88,1,1,3,4.6,9463.0
3659,50,69,0,2,39,3.9,5377.0
4748,39,86,1,1,8,4.5,7337.0
5231,95,51,0,0,15,4.7,7057.0
5329,30,90,1,1,53,4.9,7944.0
3127,85,80,1,2,27,4.2,5407.0
4972,20,37,1,0,49,4.6,6233.0
1527,11,22,0,1,51,4.0,1789.0
3485,59,90,1,2,36,3.1,5826.0
5653,50,24,0,2,16,3.3,7838.0
3021,75,45,0,1,26,3.3,4153.0
1796,12,24,0,2,45,3.3,2279.0
3681,89,84,0,0,44,3.0,5085.0
4902,60,65,0,1,4,4.7,7423.0
3796,77,13,0,0,12,4.1,4639.0
4097,96,61,1,2,17,3.8,6991.0
2401,93,100,1,2,58,3.8,4334.0
2598,34,19,0,2,41,3.9,3576.0
3177,39,54,0,0,44,3.1,3651.0
4381,91,93,0,2,26,3.5,7225.0
2878,20,38,0,1,31,4.7,3696.0
2748,26,62,0,1,15,4.5,3683.0
5235,35,38,1,2,52,4.1,7834.0
5741,32,32,1,1,34,4.0,7787.0
2764,65,66,0,0,29,3.5,3629.0
3407,61,59,0,0,9,3.9,4303.0
2558,57,30,1,2,14,4.2,3850.0
4249,29,52,0,1,36,4.4,5489.0
